,Unnamed: 0,place_name,place_pic,place_rating,place_review_count,place_link,country,state,city,open_time,about,address,how_to,nearby_restaurant,nearby_attractions,review_Excellent,review_Very_good,review_Average,review_Poor,review_Terrible,start_time,end_time
696,696, Jacuzzi Family Vineyards,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/0e/6a/34/jacuzzi-family-vineyards.jpg?w=500&h=-1&s=1,4.5,730,https://www.tripadvisor.ca/Attraction_Review-g33107-d1457093-Reviews-Jacuzzi_Family_Vineyards-Sonoma_Sonoma_County_California.html,United States,California (CA),Sonoma County,10:30 AM - 5:00 PM,Explore different ways to experience this place.,"24724 Arnold Dr, Sonoma, CA 95476-2814",,"Foldable Restaurant,Angelo's Wine Country Deli,Carneros Deli","The Olive Press,Cline Cellars,California Missions Museum at Cline Cellars",495,177,41,8,9,10,17
697,697, Saugatuck Dune Rides,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/1c/29/a8/view-of-lake.jpg?w=500&h=400&s=1,5.0,"3,141",https://www.tripadvisor.ca/Attraction_Review-g42683-d2181753-Reviews-Saugatuck_Dune_Rides-Saugatuck_Allegan_County_Michigan.html,United States,Michigan (MI),Allegan County,10:00 AM - 5:30 PM,,"6495 Blue Star Hwy, Saugatuck, MI 49453-9464",,"Dairy Dayz,Spectator's Bar & Grill,Clearbrook Restaurant - The Grill Room","Saugatuck Dunes State Park,Mount Baldhead Park,Butler Street",2958,179,14,5,12,10,17
698,698, Village of Baytowne Wharf,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/57/f7/c5/village-of-baytowne-wharf.jpg?w=500&h=400&s=1,4.5,"1,917",https://www.tripadvisor.ca/Attraction_Review-g34182-d292434-Reviews-Village_of_Baytowne_Wharf-Destin_Florida.html,United States,Florida (FL),Florida Panhandle,,,"9100 Baytowne Wharf Blvd, FL 32550-1815",,"Slick Lips Seafood & Oyster House,Ovide,Moo La La","Grand Boulevard at Sandestin,Silver Sands Premium Outlets,Topsail Beach State Preserve",1049,574,213,55,26,-1,-1
699,699, Schreiners Iris Gardens,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/97/58/65/schreiner-s-iris-gardens.jpg?w=500&h=-1&s=1,5.0,244,https://www.tripadvisor.ca/Attraction_Review-g52053-d284689-Reviews-Schreiner_s_Iris_Gardens-Salem_Oregon.html,United States,Oregon (OR),Salem,8:00 AM - 4:30 PM,"Iris bloom season is in the month of May. The Iris Display Gardens are scheduled to be open DAILY MAY 12th - MAY 31, 2023 9AM - 6PM. Visit our website for details on bloom season events and to purchase tickets. Iris Display Gardens are closed in summer and winter months. 

OFFICE remains open year-round, Monday - Friday, 8AM - 4:30PM; office is closed select holidays.","3625 Quinaby Rd NE, Salem, OR 97303-9720",,"Hitchin' Post,Carl's Jr.,Los Temos","Powerland Heritage Park,Pacific Northwest Truck Museum,Volcanoes Stadium",213,26,5,0,0,8,16
700,700, Falls Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/c3/d2/a4/falls-park-from-the-observatio.jpg?w=500&h=400&s=1,4.5,"3,388",https://www.tripadvisor.ca/Attraction_Review-g54805-d145428-Reviews-Falls_Park-Sioux_Falls_South_Dakota.html,United States,South Dakota (SD),Sioux Falls,"1:00 AM - 4:00 AM, 5:00 AM - 12:00 AM",Park with waterfalls where the river flows over many tiers of Sioux quartzite.,"131 E Falls Park Dr, Sioux Falls, SD 57103",,"Falls Overlook Cafe,Bread & Circus Sandwich Kitchen,Phnom Penh Restaurant","Stockyards Ag Experience,Horse Barn Arts Center,St. Joseph Cathedral",2431,796,127,23,12,1,-1
701,701, Hillside Winery,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/0e/f1/51/20160717-163924-largejpg.jpg?w=500&h=-1&s=1,5.0,"2,563",https://www.tripadvisor.ca/Attraction_Review-g55328-d1634267-Reviews-Hillside_Winery-Sevierville_Tennessee.html,United States,Tennessee (TN),Sevier County,10:00 AM - 8:00 PM,"Featuring Italian Style and Bubbly wines with free tours and tastings.The second newest winery in the mountains of East Tennessee, right in the middle of one of America's favorite vacation spots: the Sevierville, Pigeon Forge, Gatlinburg, and Smoky Mountains Area! Come sample the excellence of our Italian style and Sparkling wines. Our educational and family friendly tours are a great way to learn about the wine making process! Tastings are always free and other Tennessee products are often available for sampling.","229 Collier Dr, Sevierville, TN 37862-6911",,"Texas Roadhouse,Fuddruckers,The Roaming Gnome Pub & Eatery","Rainforest Adventures,Tennessee Homemade Wines,Smith Creek Moonshine",2292,175,42,25,30,10,20
702,702, Stags Leap Wine Cellars,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/0e/42/48/fay-outlook-visitor-center.jpg?w=500&h=-1&s=1,4.5,418,https://www.tripadvisor.ca/Attraction_Review-g32766-d3662691-Reviews-Stag_s_Leap_Wine_Cellars-Napa_Napa_Valley_California.html,United States,California (CA),Napa Valley,10:00 AM - 4:30 PM,We are excited to welcome you back to the beautiful FAY Outlook & Visitor Center. This year marks our 45th Anniversary of winning the Judgment of Paris. We invite you to come enjoy indoor or outdoor wine tastings with stunning panoramic views of FAY Vineyard and the Stags Leap Palisades. Experience top-notch hospitality while we deliver a superb tasting experience featuring our world-class Cabernet Sauvignons. Our hours have been adjusted and reservations are now required for wine tasting and orders via curbside pick-up.,"5766 Silverado Trl, Napa, CA 94558-9413",,"Hoopes Vineyard,Ad Hoc,Bistro Jeanty","Pine Ridge Vineyards,Silverado Trail,Regusci Winery",288,82,24,8,16,10,16
703,703, SkyWheel Myrtle Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/9a/57/b6/myrtle-beach-skywheel.jpg?w=500&h=400&s=1,4.5,"7,596",https://www.tripadvisor.ca/Attraction_Review-g54359-d2172659-Reviews-SkyWheel_Myrtle_Beach-Myrtle_Beach_South_Carolina.html,United States,South Carolina (SC),Coastal South Carolina,11:00 AM - 10:00 PM,"Elevate Your Perspective! High above the beach and far from the stresses of everyday life awaits an unforgettable experience that soars over 20 stories above the Atlantic Ocean. The SkyWheel features 42 climate-controlled gondolas that offer an uplifting experience for children and adults of all ages. Open day and night, 363 days a year!","1110 N Ocean Blvd, Myrtle Beach, SC 29577-3755",,"Abraham's Gyros,Mammy's Kitchen,Olympic Flame Restaurant","Myrtle Beach Sling Shot,Ripley's 5D Moving Theater,Myrtle Beach Boardwalk & Promenade",4254,2218,886,154,85,11,22
704,704, Revs Institute,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d8/5b/4d/revs-institute.jpg?w=500&h=400&s=1,5.0,750,https://www.tripadvisor.ca/Attraction_Review-g34467-d6648443-Reviews-Revs_Institute-Naples_Florida.html,United States,Florida (FL),Southwest Gulf Coast,10:00 AM - 4:00 PM,"Revs Institute® is open each week on Tuesday, Thursday and Saturday from 10:00 AM to 4:00 PM. Tickets must be purchased in advance online for specific dates/times. No telephone orders or walk-up visitors can be accommodated. Revs Institute is dedicated to the study of the automobile past, present and future. Revs Institute offers visitors an exceptional opportunity to view over 100 of the most influential automobiles of our time. Many of the cars are unique or exceptionally rare, and each meets rigid standards of historical, technical, aesthetic or social significance. Revs Institute is a not-for-profit 501(c)(3) organization.","2500 Horseshoe Dr S, Naples, FL 34104-6119",,"Michelbob's Championship Ribs & Steaks,Spanky's Speakeasy,Two Guys Kitchen & Catering","Conservancy of Southwest Florida,Naples Zoo at Caribbean Gardens,Cambier Park",705,36,5,3,1,10,16
705,705, Vietnam Veterans Memorial,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ed/d8/94/vietnam-veterans-memorial.jpg?w=500&h=-1&s=1,4.5,"11,983",https://www.tripadvisor.ca/Attraction_Review-g28970-d104863-Reviews-Vietnam_Veterans_Memorial-Washington_DC_District_of_Columbia.html,United States,District of Columbia (DC),Washington DC,,Emotionally stirring memorial pays tribute to the men and women who served in one of America's most controversial wars.,"5 Henry Bacon Dr NW, Washington DC, DC 20002",,"&pizza - Hotel Hive,Lincoln Retail Refreshments & Gift Shop,Dunkin'","Vietnam Women's Memorial,The Three Soldiers,Albert Einstein Memorial",9184,2222,511,56,11,-1,-1
706,706, Navy Seal Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/32/f8/6c/20180225-115713-largejpg.jpg?w=500&h=-1&s=1,5.0,"1,340",https://www.tripadvisor.ca/Attraction_Review-g34233-d531879-Reviews-Navy_Seal_Museum-Fort_Pierce_Florida.html,United States,Florida (FL),Fort Pierce,10:00 AM - 4:00 PM,,"3300 N Highway A1a, Fort Pierce, FL 34949-8520",,"Sharky's,Little Jim Bait and Tackle,Manatee Island","Pepper Park Beach,Pepper Park Riverside,Jetty Park",1062,239,34,3,2,10,16
707,707, Museum of International Folk Art,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/17/81/30/wide-variety-of-folk.jpg?w=500&h=-1&s=1,4.5,"2,116",https://www.tripadvisor.ca/Attraction_Review-g60958-d135699-Reviews-Museum_of_International_Folk_Art-Santa_Fe_New_Mexico.html,United States,New Mexico (NM),Santa Fe,10:00 AM - 5:00 PM,"Open 10am to 5pm Monday through Sunday. Closed Christmas Day, New Year's Day, Easter & Thanksgiving holidays. Current exhibitions include Cartoneria Mexicana / The art  of Paper and Paste, Yōkai: Ghosts & Demons of Japan, Lloyd's Treasure Chest: Folk Art in Focus, plus more than 120,000 objects are on display in the long term exhibition Multiple Visions, A Common Bond by architect and designer Alexander Girard. This international folk art collection includes miniature buildings, streets and village scenes from more than 100 different countries. There are no text panels in this exhibition, the cases are numbered. If you miss the Docent walk-in tour, pick up a multi-media tour at the front desk or a grab a printed gallery guide at either entrance. Kids 16 and under and Museum of New Mexico Foundation Members always free!","706 Camino Lejo on Museum Hill, Santa Fe, NM 87505-7511",,"Museum Hill Cafe,Geronimo,The Teahouse","Museum of Indian Arts & Culture,Santa Fe Botanical Garden,Wheelwright Museum of the American Indian",1608,362,110,30,6,10,17
708,708, Nugget Falls,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/07/50/85/20190607-114227-largejpg.jpg?w=500&h=-1&s=1,5.0,"1,466",https://www.tripadvisor.ca/Attraction_Review-g31020-d4071203-Reviews-Nugget_Falls-Juneau_Alaska.html,United States,Alaska (AK),Juneau,,Explore different ways to experience this place.,"Photo Point Trail, Juneau, AK 99801",,"Deckhand Dave's,Sandpiper Cafe,The Rookery Cafe","Wickersham State Historic Site,Empty Chair Memorial,Capitol Park",1173,266,26,2,1,-1,-1
709,709, Haleakala Crater,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/31/f1/fa/haleakala-crater.jpg?w=500&h=-1&s=1,4.5,"8,085",https://www.tripadvisor.ca/Attraction_Review-g143033-d103255-Reviews-Haleakala_Crater-Haleakala_National_Park_Maui_Hawaii.html,United States,Hawaii (HI),Maui,,"Part of the larger of the two volcanoes that make up Maui, this peak is more than 10,000 feet up and the highest point on the island.",See all,,,,6513,1206,249,60,58,-1,-1
710,710, Mission San Luis Rey,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/2f/b2/e0/20170502-070614-largejpg.jpg?w=500&h=-1&s=1,4.5,631,https://www.tripadvisor.ca/Attraction_Review-g32815-d108660-Reviews-Mission_San_Luis_Rey-Oceanside_California.html,United States,California (CA),Oceanside,10:00 AM - 5:00 PM,"Founded in 1798, Mission San Luis Rey de Francia, known as the ""King of the Missions,"" is a National Historic Landmark. The largest of all the 21 California missions, it is home to a community of Franciscan Friars and is open daily to the public in the Franciscan tradition of heritage and hospitality. Facilities include a Retreat Center with day and overnight programs for spiritual renewal, multi-function meeting spaces, a Cemetery open to all people, Mission Gift Shop, Historic Church and interpretive Museum.","4050 Mission Ave., Oceanside, CA 92057-6402",,"San Luis Rey Bakery and Restaurant,La Hacienda Party Hall,Pho Ha Grill & Bar","North County Model Railroad Society,Heritage Park Village Museum,California Welcome Center",419,165,38,6,3,10,17
711,711, National Civil Rights Museum  Lorraine Motel,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/67/e4/1f/img-20200612-220700-846.jpg?w=500&h=400&s=1,5.0,"9,085",https://www.tripadvisor.ca/Attraction_Review-g55197-d105742-Reviews-National_Civil_Rights_Museum_Lorraine_Motel-Memphis_Tennessee.html,United States,Tennessee (TN),Memphis,9:00 AM - 6:00 PM,"At the place of Dr. Martin Luther King, Jr.'S death in 1968 in Memphis, TN, the National Civil Rights Museum is a renowned educational and cultural institution. The Museum chronicles the American Civil Rights Movement with compelling presentations of iconic exhibits, oral histories of lesser-known civil rights foot soldiers, and visceral, in-the-moment experiences. Visitors will learn through emotionally charged, multi-user, multi-touch interactives, and a visually engaging, contemporary exhibit design that guides you through five centuries of history. Bring the whole family.","450 Mulberry St, Memphis, TN 38103-4214",,"Gus's World Famous Fried Chicken,Central BBQ,South of Beale Restaurant","Blues Hall of Fame Museum,Civil Axe Throwing - Downtown Memphis,Memphis ""upstanders"" Mural",7456,1287,273,50,23,9,18
712,712, Mount Lemmon,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/71/d9/a0/windy-rock.jpg?w=500&h=400&s=1,4.5,326,https://www.tripadvisor.ca/Attraction_Review-g28924-d143818-Reviews-Mount_Lemmon-Arizona.html,United States,Arizona (AZ),Things to do in Arizona,,This picturesque mountain is located just north of Tucson and provides great opportunities for summer hiking and winter skiing.,See all,,"Iron Door At Mt Lemmon Ski Valley,Sawmill Run Restaurant,Mt-Lemmon Summer Haven","Mount Lemmon Ski Valley,Mt. Lemmon SkyCenter Observatory,Mt. Lemmon Adventures",241,70,12,2,1,-1,-1
713,713, Arbor Hills Nature Preserve,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/e1/2c/a7/views-from-around-the.jpg?w=500&h=400&s=1,4.5,567,https://www.tripadvisor.ca/Attraction_Review-g56463-d560644-Reviews-Arbor_Hills_Nature_Preserve-Plano_Texas.html,United States,Texas (TX),Plano,,,"6701 West Parker Road, Plano, TX 75093",,"Le Peep,Florentina's Bistro,J's Donuts","Riders Field,Dr Pepper Ballpark,Cavanaugh Flight Museum",366,175,18,6,2,-1,-1
714,714, Abraham Lincoln Presidential Library and Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/8e/24/e5/ghosts-of-the-library.jpg?w=500&h=400&s=1,5.0,"4,561",https://www.tripadvisor.ca/Attraction_Review-g60887-d270646-Reviews-Abraham_Lincoln_Presidential_Library_and_Museum-Springfield_Illinois.html,United States,Illinois (IL),Springfield,9:00 AM - 5:00 PM,"In a stunning combination of scholarship and showmanship, the Abraham Lincoln Presidential Library and Museum immerses you in Lincoln's world and time. Journey from a rustic Indiana cabin to the Executive Mansion in the nation's capitol; follow the fate of America's 16th president and share the joys and sorrows of a family - and a nation. (Please be advised, while the Abraham Lincoln Presidential Museum is open 7 days a week, the Presidential Library is only open on weekdays, 9 a.m. to 5 p.m., Monday through Friday.)","212 N 6th St Northeast corner of 6th and Jefferson, Springfield, IL 62701-1004",,"Cafe Moxo,Maldaner's Restaurant,Nick & Nino's Penthouse Steakhouse","Union Square Park,Union Station - Lincoln from History to Hollywood,Union Square Park",4020,406,103,21,12,9,17
715,715, Ocean City Boardwalk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/d6/75/21/photo1jpg.jpg?w=500&h=-1&s=1,4.5,"4,918",https://www.tripadvisor.ca/Attraction_Review-g41298-d510772-Reviews-Ocean_City_Boardwalk-Ocean_City_Maryland.html,United States,Maryland (MD),Ocean City,,Explore different ways to experience this place.,See all,,"Dolle's Candyland, Inc,Fisher's Popcorn,Dumsers Dairyland","Ripley's Believe it or Not! Ocean City,Jolly Roger at the Pier,OC Fishing Pier",2734,1366,604,128,87,-1,-1
